,date,open,high,low,close,Adj Close,volume,DATE,Predicted
1346,2019-05-09,189.77000427246094,186.25999450683594,187.1999969482422,188.64999389648438,12967000,188.64999389648438,2019-05-09,197.79390528361003
1347,2019-05-10,190.0,184.58999633789062,188.25,188.33999633789062,12578500,188.33999633789062,2019-05-10,207.06879679361978
1352,2019-05-17,187.5800018310547,184.27999877929688,184.83999633789062,185.3000030517578,10485400,185.3000030517578,2019-05-17,183.71183802286785
1355,2019-05-22,186.74000549316406,183.61000061035156,184.72999572753906,185.32000732421875,9213800,185.32000732421875,2019-05-22,183.68947138468425
1360,2019-05-30,183.47999572753906,180.88999938964844,183.0800018310547,183.00999450683594,8581500,183.00999450683594,2019-05-30,181.63149719238282
1361,2019-05-31,180.5399932861328,177.16000366210938,180.27999877929688,177.47000122070312,15226500,177.47000122070312,2019-05-31,184.684830271403
1363,2019-06-04,168.27999877929688,160.83999633789062,163.7100067138672,167.5,46044300,167.5,2019-06-04,179.39616928100585
1370,2019-06-13,178.02999877929688,174.61000061035156,175.52999877929688,177.47000122070312,12253600,177.47000122070312,2019-06-13,184.684830271403
1374,2019-06-19,188.10000610351562,184.5500030517578,187.0,187.47999572753906,21417100,187.47999572753906,2019-06-19,177.62535900539825
1375,2019-06-20,191.16000366210938,187.63999938964844,190.9499969482422,189.52999877929688,14635700,189.52999877929688,2019-06-20,199.09063720703125
1376,2019-06-21,192.0,188.75,188.75,191.13999938964844,22751200,191.13999938964844,2019-06-21,204.4627678934733
1380,2019-06-27,198.8800048828125,188.27000427246094,189.8800048828125,189.5,11159000,189.5,2019-06-27,199.40853724161784
1381,2019-06-28,193.1999969482422,189.94000244140625,190.5500030517578,193.0,16378900,193.0,2019-06-28,184.0397013176812
1381,2019-06-28,193.1999969482422,189.94000244140625,190.5500030517578,193.0,16378900,193.0,2019-06-28,184.0397013176812
1382,2019-07-01,195.27999877929688,191.92999267578125,195.2100067138672,193.0,14181800,193.0,2019-07-01,184.0397013176812
1382,2019-07-01,195.27999877929688,191.92999267578125,195.2100067138672,193.0,14181800,193.0,2019-07-01,184.0397013176812
1384,2019-07-03,197.39999389648438,194.16000366210938,194.16000366210938,197.1999969482422,10246100,197.1999969482422,2019-07-03,179.40540186564127
1390,2019-07-12,205.3000030517578,199.16000366210938,199.67999267578125,204.8699951171875,15366300,204.8699951171875,2019-07-12,166.15913462320964
1403,2019-07-31,198.75999450683594,192.67999267578125,196.9499969482422,194.22999572753906,14593500,194.22999572753906,2019-07-31,213.25794665624224
1408,2019-08-07,186.3699951171875,181.22000122070312,183.60000610351562,185.14999389648438,15833200,185.14999389648438,2019-08-07,235.508299407959
1411,2019-08-12,187.58999633789062,184.4600067138672,186.85000610351562,185.3699951171875,10930900,185.3699951171875,2019-08-12,189.22047256469727
1414,2019-08-15,183.1999969482422,180.02999877929688,180.9499969482422,182.58999633789062,12925900,182.58999633789062,2019-08-15,192.54534180026587
1417,2019-08-20,186.0,182.38999938964844,185.4499969482422,183.80999755859375,10083400,183.80999755859375,2019-08-20,164.2841953531901
1421,2019-08-26,180.5,178.24000549316406,179.39999389648438,180.36000061035156,8773600,180.36000061035156,2019-08-26,187.57093154907227
1422,2019-08-27,184.0399932861328,181.00999450683594,181.92999267578125,181.3000030517578,14399600,181.3000030517578,2019-08-27,173.76833541870118
1429,2019-09-06,190.2100067138672,186.35000610351562,190.2100067138672,187.49000549316406,15226800,187.49000549316406,2019-09-06,216.53857787577306
1438,2019-09-19,191.10000610351562,188.14999389648438,188.66000366210938,190.13999938964844,10392700,190.13999938964844,2019-09-19,201.9069970703125
1441,2019-09-24,188.0399932861328,180.38999938964844,187.97999572753906,181.27999877929688,18546600,181.27999877929688,2019-09-24,172.16910344441732
1443,2019-09-26,181.39999389648438,177.6699981689453,181.3300018310547,180.11000061035156,16083300,180.11000061035156,2019-09-26,181.7850030008952
1447,2019-10-02,176.52999877929688,173.08999633789062,174.83999633789062,174.60000610351562,16151700,174.60000610351562,2019-10-02,184.8394384765625
1448,2019-10-03,179.83999633789062,173.6300048828125,175.57000732421875,179.3800048828125,16086300,179.3800048828125,2019-10-03,191.50929682413738
1458,2019-10-17,190.83999633789062,188.77000427246094,190.3000030517578,190.38999938964844,9603000,190.38999938964844,2019-10-17,201.7922332763672
1478,2019-11-14,194.02999877929688,191.4499969482422,192.92999267578125,193.14999389648438,9040500,193.14999389648438,2019-11-14,197.72410232543945
1481,2019-11-19,200.0,196.86000061035156,197.39999389648438,199.32000732421875,19056800,199.32000732421875,2019-11-19,185.00419886271158
